Id	name	navn	TaxonId	mcat	cat	IntroSpread	frq	abun	timing	comm
FA3/N/311	Liriomyza trifolii	floridaminérflue	21943	contaminant	contaminantOnPlants	introduction	numerousYearly	unknown	unknown	
FA3/N/362	Lithocharis nigriceps		12431	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/362	Lithocharis nigriceps		12431	contaminant	contaminantNurseryMaterial	introduction	numerousYearly	unknown	ongoing	
FA3/N/362	Lithocharis nigriceps		12431	contaminant	transportationOfHabitatMaterial	introduction	numerousYearly	unknown	ongoing	
FA3/S/105	Lithodes maja	trollkrabbe	14363	stowaway	ballastWater	introduction	unknown	unknown	future	"Lithodes maja (Trollkrabbe) har relativt f&#229; egg i forhold til mange andre crustaceer, men pelagiske larver, og kan derfor spres via ballastvann."
FA3/S/105	Lithodes maja	trollkrabbe	14363	stowaway	ballastWater	introduction	unknown	unknown	future	"Lithodes maja (Trollkrabbe) har relativt f&#229; egg i forhold til mange andre crustaceer, men pelagiske larver, og kan derfor spres via ballastvann."
FA3/N/1462	Lobularia maritima	silkedodre	134194	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/1462	Lobularia maritima	silkedodre	134194	escape	ornamentalPurposeOther	introduction	severalPr10years	unknown	ongoing	
FA3/N/1464	Lolium multiflorum	italiaraigras	134200	release	landscapeFloraFaunaImprovement	introduction	severalPr10years	unknown	ongoing	
FA3/N/1464	Lolium multiflorum	italiaraigras	134200	escape	agriculture	introduction	numerousYearly	unknown	ongoing	
FA3/N/1464	Lolium multiflorum	italiaraigras	134200	contaminant	seedContaminant	introduction	severalPr10years	unknown	historic	
FA3/N/1464	Lolium multiflorum	italiaraigras	134200	stowaway	ballastWater	introduction	severalPr10years	unknown	historic	
FA3/N/1464	Lolium multiflorum	italiaraigras	134200	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/2979	Lonicera acuminata	kalifornialeddved	145720	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/2979	Lonicera acuminata	kalifornialeddved	145720	escape	ornamentalPurposeOther	introduction	rarerThan10years	unknown	ongoing	
FA3/N/1470	Lonicera alpigena	alpeleddved	61671	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/1470	Lonicera alpigena	alpeleddved	61671	escape	ornamentalPurposeOther	introduction	rarerThan10years	unknown	ongoing	
FA3/N/1470	Lonicera alpigena	alpeleddved	61671	unaided	naturalDispersalAcrossBorders	spread	rarerThan10years	unknown	ongoing	
FA3/N/44	Lonicera caerulea	blåleddved	134211	escape	horticulture	introduction	numerousYearly	unknown	ongoing	
FA3/N/44	Lonicera caerulea	blåleddved	134211	escape	ornamentalPurposeOther	introduction	numerousYearly	unknown	ongoing	
FA3/N/44	Lonicera caerulea	blåleddved	134211	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/1471	Lonicera caprifolium	kaprifol	61673	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/1471	Lonicera caprifolium	kaprifol	61673	escape	ornamentalPurposeOther	introduction	severalPr10years	unknown	ongoing	
FA3/N/1471	Lonicera caprifolium	kaprifol	61673	unaided	naturalDispersalAcrossBorders	spread	severalPr10years	unknown	ongoing	
FA3/N/2980	Lonicera fragrantissima		129931	escape	horticulture	introduction	rarerThan10years	unknown	future	
FA3/N/2980	Lonicera fragrantissima		129931	escape	ornamentalPurposeOther	introduction	rarerThan10years	unknown	future	
FA3/N/1472	Lonicera involucrata	skjermleddved	61674	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/1472	Lonicera involucrata	skjermleddved	61674	escape	ornamentalPurposeOther	introduction	severalPr10years	unknown	ongoing	
FA3/N/1472	Lonicera involucrata	skjermleddved	61674	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	ongoing	
FA3/N/1472	Lonicera involucrata	skjermleddved	61674	escape	otherEscape	introduction	severalPr10years	unknown	ongoing	Som hageutkast.
FA3/N/1473	Lonicera japonica	japankaprifol	84823	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/1473	Lonicera japonica	japankaprifol	84823	escape	ornamentalPurposeOther	introduction	rarerThan10years	unknown	ongoing	
FA3/N/1474	Lonicera korolkowii	prydleddved	61675	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/1474	Lonicera korolkowii	prydleddved	61675	escape	ornamentalPurposeOther	introduction	rarerThan10years	unknown	ongoing	
FA3/N/3140	Lonicera ligustrina yunnanensis	myrteleddved	144134	release	otherIntentionalRelease	introduction	rarerThan10years	unknown	historic	"Utsatt i forbindelse med Stefan Muraks fors&#248;k med trekkplanter for bier p&#229; 1960-tallet."
FA3/N/3140	Lonicera ligustrina yunnanensis	myrteleddved	144134	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/2754	Lonicera morrowii		85626	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/2754	Lonicera morrowii		85626	escape	ornamentalPurposeOther	introduction	rarerThan10years	unknown	ongoing	
FA3/N/1477	Lonicera nigra	svartleddved	61676	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/1477	Lonicera nigra	svartleddved	61676	escape	ornamentalPurposeOther	introduction	severalPr10years	unknown	ongoing	
FA3/N/1478	Lonicera sempervirens	trompetkaprifol	84826	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/1478	Lonicera sempervirens	trompetkaprifol	84826	escape	ornamentalPurposeOther	introduction	rarerThan10years	unknown	ongoing	
FA3/N/1479	Lonicera tatarica	tatarleddved	61678	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/1479	Lonicera tatarica	tatarleddved	61678	escape	ornamentalPurposeOther	introduction	severalPr10years	unknown	ongoing	
FA3/N/1479	Lonicera tatarica	tatarleddved	61678	contaminant	timberTrade	introduction	rarerThan10years	unknown	ongoing	
FA3/N/1479	Lonicera tatarica	tatarleddved	61678	unaided	naturalDispersalAcrossBorders	spread	yearly	unknown	ongoing	
FA3/N/18	Lophocolea semiteres		79981	stowaway	organicPackagingMaterial	introduction	unknown	unknown	future	"Kjent fra to botaniske hager i p&#229; de Britiske &#248;yer.<br/>"
FA3/N/18	Lophocolea semiteres		79981	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	future	Produserer sporer i Scottland<br/>
FA3/N/1482	Lotus glaber	strandtiriltunge	134222	contaminant	seedContaminant	introduction	rarerThan10years	unknown	historic	
FA3/N/1482	Lotus glaber	strandtiriltunge	134222	contaminant	timberTrade	introduction	rarerThan10years	unknown	ceased	
FA3/N/1482	Lotus glaber	strandtiriltunge	134222	stowaway	ballastWater	introduction	severalPr10years	unknown	historic	
FA3/N/1482	Lotus glaber	strandtiriltunge	134222	stowaway	otherMeansOfTransport	introduction	rarerThan10years	unknown	historic	"&quot;Blindpassasjer&quot; med krommalm"
FA3/N/1483	Lotus pedunculatus	fôrtiriltunge	144391	contaminant	seedContaminant	introduction	severalPr10years	unknown	ongoing	"Innf&#248;rsel med grasfr&#248;, men ogs&#229; med korn ved m&#248;lla i ST Skaun."
FA3/N/1483	Lotus pedunculatus	fôrtiriltunge	144391	contaminant	timberTrade	introduction	rarerThan10years	unknown	ceased	"Innf&#248;rsel som forurensning med t&#248;mmer ved S&#246;dra Cells fabrikk i Bu Hurum: Tofte."
FA3/N/2659	Lotus sativus	veitiriltunge	102579	stowaway	vehicles	introduction	numerousYearly	unknown	ongoing	Fra begynnelsen av kommet inn som blindpassasjer med tog, senere med biler.
FA3/N/2659	Lotus sativus	veitiriltunge	102579	release	landscapeFloraFaunaImprovement	introduction	numerousYearly	unknown	ongoing	"G&#229;r inn (eller har i hvert fall g&#229;tt inn) i grasfr&#248;blandinger for tils&#229;ing p&#229; nyanlagte veikanter,"
FA3/N/2659	Lotus sativus	veitiriltunge	102579	contaminant	seedContaminant	introduction	numerousYearly	unknown	ongoing	"Forurensning i grasfr&#248;."
FA3/N/2659	Lotus sativus	veitiriltunge	102579	stowaway	vehicles	spread	numerousYearly	unknown	ongoing	
FA3/N/2659	Lotus sativus	veitiriltunge	102579	contaminant	transportationOfHabitatMaterial	introduction	severalPr10years	unknown	ongoing	Forflytning av jordmasser.
FA3/N/1484	Lotus subbiflorus	hårtiriltunge	61935	contaminant	timberTrade	introduction	rarerThan10years	unknown	ceased	"Trolig kommet som forurensning med t&#248;mmer."
FA3/N/1485	Lunaria annua	judaspenger	134228	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/1485	Lunaria annua	judaspenger	134228	unaided	naturalDispersalAcrossBorders	spread	severalPr10years	unknown	ongoing	
FA3/N/3080	Lunularia cruciata	månemose	184771	contaminant	transportationOfHabitatMaterial	introduction	unknown	unknown	unknown	
FA3/N/2492	Luperomorpha xanthodera		85522	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	future	
FA3/N/2492	Luperomorpha xanthodera		85522	contaminant	transportationOfHabitatMaterial	introduction	unknown	unknown	future	
FA3/N/1491	Lupinus nootkatensis	sandlupin	61940	release	erosionControl	introduction	severalPr10years	unknown	historic	"Arten ble f&#248;rst inns&#229;dd for &#229; binde skr&#229;ningene langs den nyanlagte J&#230;rbanen s&#248;rover fra Stavanger. Arten har nok blitt brukt av NSB mange steder, og de fleste f&#248;rste-etableringer i ulike deler av landet har direkte tilknytning til jernbaneskr&#229;ninger som er blitt tils&#229;dd: NT Stj&#248;rdal 1911, He Elverum 1914, Ak Eidsvoll 1934, He Ringsaker 1942, ST Midtre Gauldal 1954."
FA3/N/1491	Lupinus nootkatensis	sandlupin	61940	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/1491	Lupinus nootkatensis	sandlupin	61940	escape	horticulture	introduction	numerousYearly	unknown	ongoing	
FA3/N/1491	Lupinus nootkatensis	sandlupin	61940	contaminant	transportationOfHabitatMaterial	spread	numerousYearly	unknown	ongoing	
FA3/N/1491	Lupinus nootkatensis	sandlupin	61940	stowaway	machinery	spread	numerousYearly	unknown	ongoing	
FA3/N/1491	Lupinus nootkatensis	sandlupin	61940	stowaway	vehicles	spread	numerousYearly	unknown	ongoing	
FA3/N/1492	Lupinus perennis	jærlupin	61941	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/1492	Lupinus perennis	jærlupin	61941	release	landscapeFloraFaunaImprovement	introduction	severalPr10years	unknown	historic	"Stabilisering av jernbaneskr&#229;ninger p&#229; J&#230;ren og S&#248;rlandet."
FA3/N/1492	Lupinus perennis	jærlupin	61941	stowaway	vehicles	introduction	severalPr10years	unknown	ongoing	
FA3/N/144	Lupinus polyphyllus	hagelupin	61942	escape	horticulture	introduction	numerousYearly	unknown	ongoing	
FA3/N/144	Lupinus polyphyllus	hagelupin	61942	escape	ornamentalPurposeOther	introduction	numerousYearly	unknown	ongoing	
FA3/N/144	Lupinus polyphyllus	hagelupin	61942	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/144	Lupinus polyphyllus	hagelupin	61942	contaminant	transportationOfHabitatMaterial	spread	numerousYearly	unknown	ongoing	Forflytning av jordmasser.
FA3/N/144	Lupinus polyphyllus	hagelupin	61942	stowaway	vehicles	spread	numerousYearly	unknown	ongoing	
FA3/N/144	Lupinus polyphyllus	hagelupin	61942	release	landscapeFloraFaunaImprovement	introduction	numerousYearly	unknown	historic	"Arten har inng&#229;tt i fr&#248;blandinger brukt til restaurering p&#229; veikanter osv."
FA3/N/1493	Luzula forsteri	parkfrytle	59806	contaminant	seedContaminant	introduction	rarerThan10years	unknown	ceased	"Mest sannsynlig kommet inn med mellomeuropeisk grasfr&#248; p&#229; Valberg."
FA3/N/1494	Luzula luzuloides	hvitfrytle	134263	escape	liveFoodLiveBait	introduction	unknown	unknown	historic	"Kommet inn med tysk hestef&#244;r under krigen."
FA3/N/1494	Luzula luzuloides	hvitfrytle	134263	stowaway	vehicles	introduction	unknown	unknown	ceased	Trolig kommet inn via togtransport.
FA3/N/1494	Luzula luzuloides	hvitfrytle	134263	escape	ornamentalPurposeOther	introduction	severalPr10years	unknown	ongoing	
FA3/N/1494	Luzula luzuloides	hvitfrytle	134263	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/1494	Luzula luzuloides	hvitfrytle	134263	contaminant	seedContaminant	introduction	severalPr10years	unknown	ongoing	"Inng&#229;r i enkelte s&#229;fr&#248;blandinger brukt av veivesenet til restaurering av veikanter, ogs&#229; i nyere tid."
FA3/N/1494	Luzula luzuloides	hvitfrytle	134263	contaminant	timberTrade	introduction	severalPr10years	unknown	ongoing	
FA3/N/1494	Luzula luzuloides	hvitfrytle	134263	stowaway	vehicles	spread	severalPr10years	unknown	ongoing	
FA3/N/1495	Luzula nivea	sølvfrytle	134280	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/1503	Lychnis chalcedonica	brennende kjærlighet	61472	escape	horticulture	introduction	yearly	unknown	ongoing	
FA3/N/1504	Lychnis coronaria	fløyelsblad	134306	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/1504	Lychnis coronaria	fløyelsblad	134306	contaminant	otherUnknownContaminant	introduction	severalPr10years	unknown	ongoing	Utkast fra hager
FA3/N/1505	Lycium barbarum	bukketorn	134311	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/1505	Lycium barbarum	bukketorn	134311	unaided	naturalDispersalAcrossBorders	spread	rarerThan10years	unknown	ongoing	
FA3/N/1505	Lycium barbarum	bukketorn	134311	escape	otherEscape	introduction	rarerThan10years	unknown	ongoing	Utkast fra hager.
FA3/N/2087	Lyctocoris campestris		69368	contaminant	contaminantNurseryMaterial	spread	unknown	unknown	unknown	Arten spres trolig utilsiktet med kompost
FA3/N/2087	Lyctocoris campestris		69368	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	ongoing	
FA3/N/2087	Lyctocoris campestris		69368	contaminant	transportationOfHabitatMaterial	introduction	unknown	unknown	unknown	"Arten er i Norge funnet i tilknytning til d&#248;dt plantemateriale og komposthauger over det meste av landet"
FA3/N/2087	Lyctocoris campestris		69368	stowaway	containerBulk	introduction	unknown	unknown	unknown	Sprer deg med varer
FA3/N/1509	Lysichiton americanus	skunkkala	134335	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/1509	Lysichiton americanus	skunkkala	134335	escape	otherUnknownEscape	introduction	severalPr10years	unknown	ongoing	Utkast fra hager
FA3/N/1509	Lysichiton americanus	skunkkala	134335	unaided	naturalDispersalAcrossBorders	spread	severalPr10years	unknown	ongoing	
FA3/N/2700	Lysichiton camtschatcensis	hvit skunkkala	78286	escape	horticulture	introduction	unknown	unknown	future	
FA3/N/1510	Lysimachia ciliata	nikkefredløs	61801	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/1511	Lysimachia nummularia	krypfredløs	61803	escape	horticulture	introduction	numerousYearly	unknown	ongoing	
FA3/N/1511	Lysimachia nummularia	krypfredløs	61803	escape	ornamentalPurposeOther	introduction	numerousYearly	unknown	ongoing	
FA3/N/1511	Lysimachia nummularia	krypfredløs	61803	escape	otherUnknownEscape	introduction	numerousYearly	unknown	ongoing	Utkast fra hager
FA3/N/1511	Lysimachia nummularia	krypfredløs	61803	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	"Spredning med skuddbiter, ved tr&#229;kk og ved forflytning av jord."
FA3/N/1511	Lysimachia nummularia	krypfredløs	61803	contaminant	transportationOfHabitatMaterial	spread	numerousYearly	unknown	ongoing	Forflytning av jordmasser.
FA3/N/1512	Lysimachia punctata	fagerfredløs	61804	escape	horticulture	introduction	numerousYearly	unknown	ongoing	
FA3/N/1512	Lysimachia punctata	fagerfredløs	61804	escape	ornamentalPurposeOther	introduction	numerousYearly	unknown	ongoing	
FA3/N/1512	Lysimachia punctata	fagerfredløs	61804	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/1512	Lysimachia punctata	fagerfredløs	61804	escape	otherEscape	introduction	numerousYearly	unknown	ongoing	Utkast fra hager.
FA3/N/1512	Lysimachia punctata	fagerfredløs	61804	contaminant	transportationOfHabitatMaterial	spread	numerousYearly	unknown	ongoing	Forflytning av jordmasser.
FA3/N/1515	Lythrum virgatum	prydkattehale	62779	escape	otherUnknownEscape	introduction	unknown	unknown	future	Utkast fra hager.
FA3/N/1515	Lythrum virgatum	prydkattehale	62779	escape	horticulture	introduction	unknown	unknown	future	
FA3/N/718	Macropsis graminea		70146	contaminant	contaminantOnPlants	introduction	yearly	unknown	ongoing	
FA3/N/2082	Macrosiphum euphorbiae	potetbladlus	85489	contaminant	foodContaminant	introduction	unknown	unknown	ongoing	Arten kan trolis spres med jordbruksprodukter (CABI 2017).
FA3/N/2312	Madia glomerata		85629	stowaway	ballastWater	introduction	unknown	unknown	historic	
FA3/N/1517	Mahonia aquifolium	mahonie	134361	escape	horticulture	introduction	numerousYearly	unknown	ongoing	
FA3/N/1517	Mahonia aquifolium	mahonie	134361	escape	ornamentalPurposeOther	introduction	numerousYearly	unknown	ongoing	
FA3/N/1517	Mahonia aquifolium	mahonie	134361	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/1518	Maianthemum racemosum	toppkonvall	134365	escape	horticulture	introduction	unknown	unknown	ongoing	
FA3/N/1518	Maianthemum racemosum	toppkonvall	134365	escape	otherEscape	introduction	unknown	unknown	unknown	Det siste funnet i 2016 angis som hageutkast.
FA3/N/1519	Maianthemum stellatum	stjernekonvall	134367	escape	horticulture	introduction	unknown	unknown	ceased	"Arten er ikke funnet forvillet siden 1952, men den er hardf&#248;r, s&#229; det kan inntreffe igjen dersom den dyrkes hyppigere igjen."
FA3/N/2621	Malus asiatica		85740	escape	horticulture	introduction	unknown	unknown	future	"Forel&#248;pig er fr&#248;planter kun observert p&#229; produksjonsarealer."
FA3/N/1496	Malus baccata	småeple	63288	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
